wbgt,continuous_exposure_minutes,next_travel_minutes,time_since_rest_minutes,cooling_spot_distance_m,heat_risk_score,risk_level,rest_status
29.63,77.66,22.54,44.76,695.47,77.27,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.03,79.55,22.06,107.32,493.41,33.63,CAUTION,MOVABLE
21.81,47.16,1.46,68.43,432.32,25.34,LOW,MOVABLE
28.13,53.42,28.11,79.06,874.93,73.62,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.0,38.55,28.74,74.29,1219.51,60.57,REST_RECOMMENDED,REST_RECOMMENDED
17.63,82.71,45.67,93.55,1611.99,42.81,CAUTION,REST_RECOMMENDED
27.26,26.68,8.48,24.19,780.93,36.7,CAUTION,MOVABLE
27.71,118.65,6.39,121.56,1574.16,80.17,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.01,29.96,15.82,96.72,898.22,67.19,REST_RECOMMENDED,REST_RECOMMENDED
29.79,44.63,36.79,45.99,1030.22,79.82,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.19,68.59,27.69,123.05,607.12,87.69,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
16.51,47.11,13.6,73.34,1993.2,21.16,LOW,MOVABLE
31.5,37.6,22.24,153.78,1617.34,81.28,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
18.73,103.74,4.3,71.47,1673.08,37.2,CAUTION,MOVABLE
20.87,20.23,20.2,38.54,1238.32,12.97,LOW,MOVABLE
29.35,66.56,23.22,97.71,371.27,83.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.92,62.58,23.95,86.24,1236.71,88.67,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
18.52,71.96,9.01,47.69,669.72,26.24,LOW,MOVABLE
26.34,77.42,43.39,76.26,663.93,70.7,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.9,22.68,14.32,82.93,301.35,59.93,REST_RECOMMENDED,REST_RECOMMENDED
28.19,43.26,50.76,77.06,1337.83,83.2,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.43,59.2,8.76,57.18,529.51,49.08,CAUTION,REST_RECOMMENDED
20.91,61.13,46.61,60.97,91.33,34.09,CAUTION,MOVABLE
28.56,123.11,12.39,54.62,510.76,81.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.06,86.15,10.02,77.41,869.0,79.47,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
33.06,65.31,18.38,50.35,586.82,76.76,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.95,88.93,44.35,66.65,1412.31,36.91,CAUTION,MOVABLE
25.07,146.57,26.26,94.91,1761.33,80.82,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.69,66.63,33.91,32.06,496.76,66.47,REST_RECOMMENDED,REST_RECOMMENDED
25.51,33.76,12.79,123.75,1124.92,58.56,REST_RECOMMENDED,REST_RECOMMENDED
32.05,135.45,12.56,61.25,1044.3,92.16,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
26.16,45.73,29.22,104.43,1207.57,68.59,REST_RECOMMENDED,REST_RECOMMENDED
25.61,7.15,35.37,13.82,571.16,46.57,CAUTION,REST_RECOMMENDED
23.16,111.8,15.45,43.17,119.02,48.0,CAUTION,REST_RECOMMENDED
32.02,171.37,11.91,95.48,1825.76,91.14,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
26.52,60.02,20.39,86.55,619.56,69.42,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
21.34,66.05,23.8,27.11,1866.48,37.85,CAUTION,MOVABLE
27.84,81.23,29.85,32.53,1381.23,72.3,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.95,99.18,9.78,35.08,535.14,31.2,CAUTION,MOVABLE
29.2,92.63,35.05,40.46,1647.71,90.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
27.06,43.06,23.18,47.64,1086.07,58.66,REST_RECOMMENDED,REST_RECOMMENDED
28.88,132.12,17.73,116.46,1851.83,98.2,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
22.48,54.71,9.92,57.68,1294.93,23.19,LOW,MOVABLE
26.15,12.25,54.83,102.73,1026.53,60.38,REST_RECOMMENDED,REST_RECOMMENDED
30.8,141.34,43.38,140.75,861.28,100.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
20.31,43.64,27.49,86.04,660.32,24.92,LOW,MOVABLE
23.07,78.53,27.58,141.42,1870.03,58.8,REST_RECOMMENDED,REST_RECOMMENDED
19.74,144.12,16.38,126.88,1161.29,42.86,CAUTION,REST_RECOMMENDED
28.06,45.29,1.52,59.75,296.91,63.81,REST_RECOMMENDED,REST_RECOMMENDED
29.09,118.16,15.34,83.54,1367.38,93.67,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
17.19,97.92,39.68,54.29,1018.24,49.45,CAUTION,REST_RECOMMENDED
26.39,89.89,2.07,27.58,1213.08,60.99,REST_RECOMMENDED,REST_RECOMMENDED
20.16,39.49,30.8,125.46,671.17,31.51,CAUTION,MOVABLE
28.78,66.36,43.64,124.31,407.71,86.57,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
18.58,69.38,9.11,48.91,1449.33,25.64,LOW,MOVABLE
24.17,59.9,34.49,118.63,1580.13,55.97,REST_RECOMMENDED,REST_RECOMMENDED
30.26,59.78,20.44,24.35,655.19,70.4,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.85,79.92,49.56,52.49,1626.53,69.18,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
22.67,42.71,9.27,101.13,1089.33,30.0,CAUTION,MOVABLE
18.43,48.94,35.73,141.65,2052.42,35.52,CAUTION,MOVABLE
24.04,91.36,38.89,133.72,566.89,70.46,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.56,85.72,12.86,73.06,2129.68,67.79,REST_RECOMMENDED,REST_RECOMMENDED
34.89,123.59,49.11,85.12,662.98,99.42,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
30.86,12.2,37.06,128.46,2292.23,73.36,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.03,86.4,36.55,39.18,306.52,51.34,REST_RECOMMENDED,REST_RECOMMENDED
31.6,71.85,34.63,24.45,222.48,74.97,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.14,92.39,16.84,125.37,1336.23,75.22,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.25,19.36,24.59,64.15,1260.97,53.1,REST_RECOMMENDED,REST_RECOMMENDED
33.01,136.32,22.3,62.09,1224.4,96.11,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
20.27,62.89,29.07,12.46,998.14,26.96,LOW,MOVABLE
23.13,79.67,16.16,9.8,232.71,37.0,CAUTION,MOVABLE
27.19,21.99,14.81,43.06,1880.77,43.0,CAUTION,REST_RECOMMENDED
30.43,48.48,46.18,59.52,1200.21,73.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.74,42.01,35.04,116.26,1588.86,72.13,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.69,112.97,48.56,145.79,295.77,93.18,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
32.32,118.09,17.49,50.02,686.78,85.08,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
32.68,48.54,37.8,118.6,1159.78,81.57,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.68,63.05,29.2,50.43,360.09,61.0,REST_RECOMMENDED,REST_RECOMMENDED
26.92,67.31,15.93,86.98,1566.93,64.0,REST_RECOMMENDED,REST_RECOMMENDED
31.56,63.45,14.06,52.71,1050.74,80.64,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.8,41.03,21.4,47.49,1060.9,44.81,CAUTION,REST_RECOMMENDED
25.08,26.53,22.45,102.13,1788.59,62.02,REST_RECOMMENDED,REST_RECOMMENDED
25.75,112.24,24.91,117.73,263.25,76.4,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.92,45.28,32.12,66.83,590.08,81.47,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.42,111.69,36.94,45.34,277.15,55.04,REST_RECOMMENDED,REST_RECOMMENDED
30.13,34.85,30.92,4.55,2514.12,70.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.99,45.3,12.81,19.1,2015.93,33.0,CAUTION,MOVABLE
23.12,91.11,32.7,74.2,202.17,67.98,REST_RECOMMENDED,REST_RECOMMENDED
20.14,65.95,9.16,47.41,1875.17,24.23,LOW,MOVABLE
30.81,53.15,11.25,33.88,2286.86,66.0,REST_RECOMMENDED,REST_RECOMMENDED
23.19,124.9,37.23,83.15,1945.7,68.99,REST_RECOMMENDED,REST_RECOMMENDED
25.13,25.8,4.6,65.53,1400.28,46.41,CAUTION,REST_RECOMMENDED
18.06,60.71,10.19,43.25,575.13,24.75,LOW,MOVABLE
25.84,72.08,17.2,12.72,1099.68,62.18,REST_RECOMMENDED,REST_RECOMMENDED
20.95,99.11,40.98,28.3,1637.48,37.0,CAUTION,MOVABLE
28.06,104.8,38.44,65.6,1043.57,100.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
22.62,52.26,45.48,71.44,752.46,39.78,CAUTION,REST_RECOMMENDED
26.27,63.69,29.32,125.11,1437.61,77.35,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
17.08,56.44,39.16,35.67,633.03,28.52,LOW,MOVABLE
30.04,113.98,8.63,107.16,128.12,82.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.29,47.92,3.88,89.31,308.33,38.0,CAUTION,MOVABLE
20.56,109.97,28.54,55.3,1019.76,43.03,CAUTION,REST_RECOMMENDED
34.65,32.98,19.31,84.29,1021.55,70.58,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.45,28.05,32.37,75.13,546.84,42.26,CAUTION,REST_RECOMMENDED
23.15,39.42,37.78,84.06,1845.11,50.03,REST_RECOMMENDED,REST_RECOMMENDED
19.04,99.81,27.76,147.2,624.68,42.0,CAUTION,REST_RECOMMENDED
27.4,53.56,16.56,108.63,389.18,65.91,REST_RECOMMENDED,REST_RECOMMENDED
29.11,30.36,10.8,50.29,295.5,66.75,REST_RECOMMENDED,REST_RECOMMENDED
25.92,49.78,38.27,85.63,509.55,64.42,REST_RECOMMENDED,REST_RECOMMENDED
31.55,44.96,13.68,25.98,455.84,62.73,REST_RECOMMENDED,REST_RECOMMENDED
26.59,77.66,19.44,94.57,640.88,68.63,REST_RECOMMENDED,REST_RECOMMENDED
29.89,68.07,25.21,26.95,691.38,74.93,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.99,94.55,51.65,98.56,1317.98,48.63,CAUTION,REST_RECOMMENDED
22.61,100.52,45.0,90.83,1345.19,59.74,REST_RECOMMENDED,REST_RECOMMENDED
28.59,45.46,24.28,72.02,750.8,73.56,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.74,5.52,16.39,90.3,970.63,16.25,LOW,MOVABLE
25.25,53.98,34.24,57.54,1431.32,58.0,REST_RECOMMENDED,REST_RECOMMENDED
20.14,86.59,21.71,57.58,1293.96,31.09,CAUTION,MOVABLE
28.21,59.49,38.63,48.13,421.19,71.74,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.19,42.72,39.03,142.84,2245.82,32.02,CAUTION,MOVABLE
27.85,66.79,17.99,139.81,2379.93,70.52,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.61,96.84,46.11,107.36,1176.04,52.32,REST_RECOMMENDED,REST_RECOMMENDED
22.47,105.7,31.99,109.02,459.51,59.08,REST_RECOMMENDED,REST_RECOMMENDED
27.37,95.71,16.46,151.22,682.26,73.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.09,70.22,9.95,116.64,324.65,80.16,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.88,48.11,29.28,124.33,1012.52,68.97,REST_RECOMMENDED,REST_RECOMMENDED
20.58,99.08,32.87,44.35,409.95,44.34,CAUTION,REST_RECOMMENDED
29.22,84.07,16.03,96.35,1194.3,85.43,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
27.43,113.47,30.74,63.63,2136.36,81.35,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.01,109.16,4.99,37.27,2144.49,35.23,CAUTION,MOVABLE
24.7,62.42,49.57,60.64,149.82,51.0,REST_RECOMMENDED,REST_RECOMMENDED
28.86,100.44,1.83,79.53,1816.29,84.62,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.55,21.0,34.82,80.77,476.73,70.64,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.41,30.3,33.24,99.26,1605.06,31.61,CAUTION,MOVABLE
30.86,98.4,31.09,51.86,359.4,91.95,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
18.96,99.43,20.22,29.97,181.53,31.23,CAUTION,MOVABLE
30.93,38.89,46.16,87.82,951.04,76.31,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.69,30.35,5.19,80.1,698.15,71.89,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.81,16.16,4.6,65.43,191.67,55.61,REST_RECOMMENDED,REST_RECOMMENDED
17.48,132.43,10.71,123.04,335.14,40.21,CAUTION,REST_RECOMMENDED
26.85,89.11,15.56,110.41,371.77,65.65,REST_RECOMMENDED,REST_RECOMMENDED
18.91,33.1,24.78,128.06,1623.87,33.58,CAUTION,MOVABLE
29.32,81.46,32.66,107.05,71.67,85.32,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
21.59,43.09,8.96,39.98,674.14,21.2,LOW,MOVABLE
27.02,19.14,8.38,142.38,1561.19,50.13,REST_RECOMMENDED,REST_RECOMMENDED
31.36,65.13,40.49,60.36,330.42,83.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.26,165.82,20.0,98.08,170.22,41.38,CAUTION,REST_RECOMMENDED
26.54,104.95,11.81,86.41,2097.03,74.84,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.81,94.39,44.4,64.37,1080.11,97.57,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
26.89,35.18,25.75,25.69,702.09,50.0,REST_RECOMMENDED,REST_RECOMMENDED
22.82,60.63,35.97,17.52,769.36,39.14,CAUTION,REST_RECOMMENDED
17.98,131.99,33.42,144.28,107.91,42.05,CAUTION,REST_RECOMMENDED
23.58,81.35,23.57,39.82,524.13,47.14,CAUTION,REST_RECOMMENDED
17.46,35.14,22.18,100.55,378.45,25.25,LOW,MOVABLE
27.72,117.0,10.16,73.67,1202.54,72.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.31,103.46,49.56,62.94,1384.86,96.26,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
23.99,27.48,29.97,133.33,1230.11,39.0,CAUTION,MOVABLE
27.85,56.72,28.1,95.45,1191.13,62.37,REST_RECOMMENDED,REST_RECOMMENDED
20.68,124.38,14.21,27.64,2306.33,35.37,CAUTION,MOVABLE
21.76,55.89,23.1,108.57,2502.13,40.64,CAUTION,REST_RECOMMENDED
21.6,127.14,33.53,127.79,1580.62,62.41,REST_RECOMMENDED,REST_RECOMMENDED
23.67,123.48,2.62,70.21,268.74,49.22,CAUTION,REST_RECOMMENDED
22.05,73.27,11.18,127.38,996.88,44.07,CAUTION,REST_RECOMMENDED
24.65,73.65,15.65,85.54,1007.94,56.07,REST_RECOMMENDED,REST_RECOMMENDED
25.0,17.06,21.08,74.07,390.23,53.71,REST_RECOMMENDED,REST_RECOMMENDED
30.11,51.44,34.63,127.39,1055.67,80.45,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.33,33.92,49.4,38.05,485.62,32.79,CAUTION,MOVABLE
33.12,60.77,30.81,8.41,296.21,78.04,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
18.73,89.16,21.68,170.89,575.22,37.78,CAUTION,MOVABLE
30.63,40.15,21.06,10.54,1738.6,75.47,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.88,26.92,31.04,24.67,2318.16,26.62,LOW,MOVABLE
24.07,72.14,27.83,88.38,387.74,50.0,REST_RECOMMENDED,REST_RECOMMENDED
27.51,65.03,22.38,68.86,2241.11,72.03,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.5,58.85,21.17,116.34,996.66,80.13,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.98,117.61,33.42,89.05,807.72,47.12,CAUTION,REST_RECOMMENDED
19.8,44.52,32.69,82.84,799.58,28.93,LOW,MOVABLE
26.06,88.33,13.85,123.19,450.62,68.09,REST_RECOMMENDED,REST_RECOMMENDED
24.76,72.07,28.08,129.81,1381.86,56.0,REST_RECOMMENDED,REST_RECOMMENDED
21.94,71.66,20.91,128.49,1687.65,48.09,CAUTION,REST_RECOMMENDED
16.8,126.36,4.79,80.28,1002.19,37.05,CAUTION,MOVABLE
31.38,87.08,37.93,78.95,682.42,84.28,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.53,55.06,19.3,86.44,900.87,54.69,REST_RECOMMENDED,REST_RECOMMENDED
30.81,63.66,22.45,39.07,1666.05,84.62,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.36,68.64,12.66,127.6,457.72,81.43,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.02,35.17,23.29,91.57,1398.22,48.84,CAUTION,REST_RECOMMENDED
28.8,101.38,21.23,124.66,1055.65,96.33,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
24.26,97.0,12.34,159.68,1474.34,66.3,REST_RECOMMENDED,REST_RECOMMENDED
25.49,52.82,9.71,149.21,500.75,56.83,REST_RECOMMENDED,REST_RECOMMENDED
33.12,43.57,16.68,139.82,1638.59,74.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.84,75.73,11.89,107.78,186.93,47.33,CAUTION,REST_RECOMMENDED
27.12,50.02,10.28,161.91,2204.26,59.46,REST_RECOMMENDED,REST_RECOMMENDED
24.05,84.96,12.29,100.4,1709.42,57.56,REST_RECOMMENDED,REST_RECOMMENDED
21.26,33.2,23.51,73.22,432.0,32.86,CAUTION,MOVABLE
31.24,104.28,16.59,45.06,227.39,86.15,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
18.93,59.21,32.84,78.13,887.44,29.6,LOW,MOVABLE
18.81,123.54,25.69,130.04,1316.16,52.94,REST_RECOMMENDED,REST_RECOMMENDED
31.79,52.33,35.0,43.07,1534.46,76.56,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.2,71.43,1.53,88.66,1172.9,29.36,LOW,MOVABLE
22.64,28.33,23.58,36.56,987.54,23.93,LOW,MOVABLE
25.33,58.18,34.59,63.34,542.02,60.0,REST_RECOMMENDED,REST_RECOMMENDED
20.61,73.39,12.61,85.75,1219.11,30.41,CAUTION,MOVABLE
30.57,78.24,11.51,68.12,1060.59,81.53,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.46,109.26,30.2,50.76,398.01,72.36,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.92,22.65,21.23,55.22,444.01,19.05,LOW,MOVABLE
30.12,112.0,32.2,123.37,1330.53,100.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
27.79,90.17,26.21,84.47,1918.87,80.14,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.18,21.78,21.3,91.08,167.0,69.18,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
26.87,138.82,11.06,110.28,444.62,76.65,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
16.52,71.93,22.88,41.43,168.14,24.0,LOW,MOVABLE
20.63,62.15,30.65,83.14,1535.19,36.0,CAUTION,MOVABLE
23.39,118.06,22.2,28.68,815.84,52.49,REST_RECOMMENDED,REST_RECOMMENDED
25.62,12.55,31.83,30.68,1105.39,50.0,REST_RECOMMENDED,REST_RECOMMENDED
20.49,100.22,29.59,34.34,1441.55,43.4,CAUTION,REST_RECOMMENDED
30.95,20.81,29.13,95.28,852.89,69.89,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
26.3,78.24,10.19,17.45,113.06,55.32,REST_RECOMMENDED,REST_RECOMMENDED
18.65,79.99,25.53,118.7,844.69,40.02,CAUTION,REST_RECOMMENDED
34.18,44.48,54.33,21.85,1524.27,73.67,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.15,28.12,45.57,170.68,122.57,38.99,CAUTION,MOVABLE
26.05,46.29,12.14,73.01,708.78,54.49,REST_RECOMMENDED,REST_RECOMMENDED
29.84,87.68,25.39,76.74,330.16,86.61,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
25.27,105.7,48.96,44.9,1356.44,76.96,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.19,30.53,17.79,127.77,1680.17,81.22,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.7,31.03,8.27,135.05,754.27,53.0,REST_RECOMMENDED,REST_RECOMMENDED
21.52,68.03,17.65,69.61,974.81,39.93,CAUTION,REST_RECOMMENDED
27.65,36.76,14.47,70.64,982.3,54.79,REST_RECOMMENDED,REST_RECOMMENDED
29.5,29.85,37.48,35.24,1781.47,65.0,REST_RECOMMENDED,REST_RECOMMENDED
19.39,18.18,9.53,112.68,573.26,10.48,LOW,MOVABLE
33.7,92.74,13.97,55.18,2035.2,83.02,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.51,116.77,17.24,51.16,184.87,66.87,REST_RECOMMENDED,REST_RECOMMENDED
25.78,53.81,17.74,71.72,1665.68,55.43,REST_RECOMMENDED,REST_RECOMMENDED
16.35,126.74,8.87,127.69,242.68,33.04,CAUTION,MOVABLE
23.43,55.73,6.79,106.23,1657.02,43.28,CAUTION,REST_RECOMMENDED
27.78,94.19,24.16,97.54,889.77,82.13,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.71,69.81,26.68,101.66,918.02,69.0,REST_RECOMMENDED,REST_RECOMMENDED
23.5,55.48,3.4,136.73,1006.53,40.0,CAUTION,REST_RECOMMENDED
20.16,41.15,15.37,31.68,1166.68,17.26,LOW,MOVABLE
26.41,60.32,17.37,111.78,381.88,68.17,REST_RECOMMENDED,REST_RECOMMENDED
18.31,29.46,16.13,29.34,399.81,4.42,LOW,MOVABLE
30.84,18.0,43.64,151.59,1450.84,72.13,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
17.87,55.55,39.64,118.94,1585.35,34.11,CAUTION,MOVABLE
30.42,87.2,23.21,86.13,1242.83,83.83,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.51,74.25,11.2,102.08,387.6,43.71,CAUTION,REST_RECOMMENDED
30.63,50.01,2.52,60.02,1493.27,68.9,REST_RECOMMENDED,REST_RECOMMENDED
20.6,95.16,33.03,158.31,1016.71,47.15,CAUTION,REST_RECOMMENDED
19.23,122.2,33.04,127.28,1131.63,54.68,REST_RECOMMENDED,REST_RECOMMENDED
25.97,78.33,15.76,43.32,398.67,64.15,REST_RECOMMENDED,REST_RECOMMENDED
28.9,51.45,16.77,57.24,1617.26,69.37,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
30.36,87.67,25.58,44.6,568.86,82.72,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.87,33.86,34.55,39.25,580.84,43.56,CAUTION,REST_RECOMMENDED
21.69,128.84,29.94,109.31,381.12,51.0,REST_RECOMMENDED,REST_RECOMMENDED
20.12,36.34,31.88,66.43,825.47,25.81,LOW,MOVABLE
22.82,35.34,23.14,63.16,164.41,32.6,CAUTION,MOVABLE
16.83,65.37,35.42,111.02,1057.85,43.65,CAUTION,REST_RECOMMENDED
22.9,68.25,4.52,68.06,398.31,39.86,CAUTION,REST_RECOMMENDED
29.36,72.43,28.58,88.85,532.82,81.7,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.79,71.46,18.97,63.83,1417.85,68.66,REST_RECOMMENDED,REST_RECOMMENDED
26.33,98.19,29.93,26.73,259.41,64.02,REST_RECOMMENDED,REST_RECOMMENDED
25.96,49.19,34.04,51.78,812.5,59.93,REST_RECOMMENDED,REST_RECOMMENDED
26.31,50.61,44.56,88.67,1379.93,62.0,REST_RECOMMENDED,REST_RECOMMENDED
19.35,37.47,24.75,80.38,866.5,27.55,LOW,MOVABLE
24.14,31.72,44.08,75.5,1011.9,50.8,REST_RECOMMENDED,REST_RECOMMENDED
28.52,83.31,35.5,66.9,1398.06,86.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
24.55,111.51,9.76,146.02,692.89,59.33,REST_RECOMMENDED,REST_RECOMMENDED
19.02,131.84,25.37,18.98,293.84,29.0,LOW,MOVABLE
25.39,118.49,50.39,91.96,1634.75,83.29,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.04,24.23,7.41,94.48,1724.9,66.4,REST_RECOMMENDED,REST_RECOMMENDED
29.47,67.27,11.35,36.19,879.58,75.51,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.82,40.29,26.28,86.39,1030.62,74.91,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.03,33.06,32.97,30.5,769.15,41.0,CAUTION,REST_RECOMMENDED
25.64,59.38,25.27,66.02,612.82,57.0,REST_RECOMMENDED,REST_RECOMMENDED
21.98,39.92,27.56,94.94,779.09,35.6,CAUTION,MOVABLE
24.98,94.64,18.88,53.05,2071.27,53.0,REST_RECOMMENDED,REST_RECOMMENDED
33.24,64.17,11.54,120.22,1116.3,85.95,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
30.12,59.87,2.29,112.91,274.35,65.0,REST_RECOMMENDED,REST_RECOMMENDED
32.31,165.51,38.02,42.28,1564.33,90.12,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
19.09,95.99,3.67,99.16,571.69,40.02,CAUTION,REST_RECOMMENDED
19.6,113.49,29.7,118.89,1127.52,52.04,REST_RECOMMENDED,REST_RECOMMENDED
28.53,77.72,10.46,31.72,720.85,73.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.12,73.51,29.97,158.55,1339.68,90.68,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
30.3,80.57,15.5,12.79,927.1,76.11,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
33.09,33.58,44.65,71.78,1090.91,77.62,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.11,47.5,40.26,53.42,250.27,54.68,REST_RECOMMENDED,REST_RECOMMENDED
22.12,105.78,34.85,38.83,1090.58,53.33,REST_RECOMMENDED,REST_RECOMMENDED
22.99,139.3,53.6,59.44,1585.05,53.59,REST_RECOMMENDED,REST_RECOMMENDED
33.43,13.0,24.16,86.96,808.11,67.79,REST_RECOMMENDED,REST_RECOMMENDED
29.99,79.83,36.47,10.71,860.49,81.24,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.18,55.17,5.49,53.66,1788.26,71.58,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
17.1,18.96,33.87,92.86,1243.81,24.59,LOW,MOVABLE
31.23,48.61,24.26,89.73,790.18,77.93,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.39,9.68,37.72,132.0,529.41,20.0,LOW,MOVABLE
27.97,106.34,14.05,135.16,1462.92,76.13,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.19,40.87,11.05,78.04,697.48,53.0,REST_RECOMMENDED,REST_RECOMMENDED
19.52,31.01,33.71,75.47,616.22,36.49,CAUTION,MOVABLE
27.71,70.9,28.79,171.59,590.13,76.5,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.32,39.34,16.02,40.24,2393.7,26.0,LOW,MOVABLE
